system:index,GEOID,Year,sq_miles,.geo
0000000000000000054e,271230351001,2021,"{groups=[{classification=0, sum=0.06254819999999987}, {classification=1, sum=0.05907329999999988}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000054f,271230332002,2021,"{groups=[{classification=0, sum=0.07644780000000011}, {classification=1, sum=0.044131229999999924}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000550,271230357002,2021,"{groups=[{classification=0, sum=0.059768279999999875}, {classification=1, sum=0.07019298}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000551,271230333001,2021,"{groups=[{classification=0, sum=0.09104238000000035}, {classification=1, sum=0.06254819999999987}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000552,271630709122,2021,"{groups=[{classification=0, sum=0.17443998000000174}, {classification=1, sum=0.12891879000000098}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000553,271630710162,2021,"{groups=[{classification=0, sum=0.17305002000000172}, {classification=1, sum=0.15498054000000142}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000554,271630714003,2021,"{groups=[{classification=0, sum=3.313664639999215}, {classification=1, sum=3.696598619998977}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000555,271630711023,2021,"{groups=[{classification=0, sum=2.6843602499996067}, {classification=1, sum=6.408758070000368}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000556,270190911001,2021,"{groups=[{classification=0, sum=0.1546330500000014}, {classification=1, sum=0.22135113000000253}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000557,270190912011,2021,"{groups=[{classification=0, sum=0.371119320000005}, {classification=1, sum=0.09451728000000041}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000558,270190903021,2021,"{groups=[{classification=0, sum=0.3940536600000054}, {classification=1, sum=0.05803082999999988}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000559,270190902002,2021,"{groups=[{classification=0, sum=2.697912359999598}, {classification=1, sum=1.9900752300000322}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000055a,270190902001,2021,"{groups=[{classification=0, sum=4.511810159999124}, {classification=1, sum=3.045402359999382}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000055b,271230353001,2021,"{groups=[{classification=0, sum=0.0761003100000001}, {classification=1, sum=0.050038559999999906}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000055c,271230338001,2021,"{groups=[{classification=0, sum=0.04621616999999992}, {classification=1, sum=0.027451709999999973}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000055d,271230339001,2021,"{groups=[{classification=0, sum=0.03301154999999996}, {classification=1, sum=0.012509640000000006}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000055e,271230307031,2021,"{groups=[{classification=0, sum=0.07714278000000012}, {classification=1, sum=0.04239377999999993}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000055f,270190904011,2021,"{groups=[{classification=0, sum=0.842663250000013}, {classification=1, sum=0.28806921000000363}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000560,270190904021,2021,"{groups=[{classification=0, sum=1.4785699500000236}, {classification=1, sum=2.1071793599999658}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000561,270190904022,2021,"{groups=[{classification=0, sum=0.15046317000000134}, {classification=1, sum=0.06498062999999991}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000562,270190905011,2021,"{groups=[{classification=0, sum=0.3165633900000041}, {classification=1, sum=0.369034380000005}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000563,270190905021,2021,"{groups=[{classification=0, sum=0.26027001000000316}, {classification=1, sum=0.38501892000000526}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000564,270190905031,2021,"{groups=[{classification=0, sum=0.189034560000002}, {classification=1, sum=0.3513123900000047}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000565,270190905032,2021,"{groups=[{classification=0, sum=0.5181075900000075}, {classification=1, sum=0.6710031900000101}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000566,270530259072,2021,"{groups=[{classification=0, sum=0.4951732500000071}, {classification=1, sum=0.47884122000000684}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000567,270530259073,2021,"{groups=[{classification=0, sum=0.2620074600000032}, {classification=1, sum=0.252277740000003}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000568,270530260052,2021,"{groups=[{classification=0, sum=0.18208476000000187}, {classification=1, sum=0.3162159000000041}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000569,270530260053,2021,"{groups=[{classification=0, sum=0.08339760000000022}, {classification=1, sum=0.16193034000000153}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000056a,270530260061,2021,"{groups=[{classification=0, sum=0.1000771200000005}, {classification=1, sum=0.14420835000000123}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000056b,270370607501,2021,"{groups=[{classification=0, sum=0.16888014000000165}, {classification=1, sum=0.15706548000000145}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000056c,270370608192,2021,"{groups=[{classification=0, sum=0.26061750000000317}, {classification=1, sum=0.3228182100000042}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000056d,270370609061,2021,"{groups=[{classification=0, sum=0.131003730000001}, {classification=1, sum=0.1115442900000007}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000056e,270530260063,2021,"{groups=[{classification=0, sum=0.2008492200000022}, {classification=1, sum=0.12405393000000091}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000056f,270530260071,2021,"{groups=[{classification=0, sum=0.26652483000000327}, {classification=1, sum=0.33637032000000444}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000570,270530260201,2021,"{groups=[{classification=0, sum=0.1713125700000017}, {classification=1, sum=0.16158285000000153}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000571,270370601013,2021,"{groups=[{classification=0, sum=0.07227792000000004}, {classification=1, sum=0.037876409999999944}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000572,270370601041,2021,"{groups=[{classification=0, sum=0.15880293000000148}, {classification=1, sum=0.12926628000000098}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000573,270530217005,2021,"{groups=[{classification=0, sum=0.12648636000000094}, {classification=1, sum=0.16088787000000151}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000574,270530260132,2021,"{groups=[{classification=0, sum=0.1654052400000016}, {classification=1, sum=0.23212332000000271}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000575,270530260133,2021,"{groups=[{classification=0, sum=0.08339760000000022}, {classification=1, sum=0.16922763000000166}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000576,270530260141,2021,"{groups=[{classification=0, sum=0.13899600000000115}, {classification=1, sum=0.22934340000000267}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000577,270530269064,2021,"{groups=[{classification=0, sum=0.10980684000000067}, {classification=1, sum=0.1237064400000009}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000578,270531257002,2021,"{groups=[{classification=0, sum=0.06081074999999987}, {classification=1, sum=0.03301154999999996}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000579,270530260142,2021,"{groups=[{classification=0, sum=0.18521217000000192}, {classification=1, sum=0.04621616999999992}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000057a,270530260143,2021,"{groups=[{classification=0, sum=0.251930250000003}, {classification=1, sum=0.23907312000000283}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000057b,270530218001,2021,"{groups=[{classification=0, sum=0.369729360000005}, {classification=1, sum=0.37250928000000505}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000057c,270530218002,2021,"{groups=[{classification=0, sum=0.3335904000000044}, {classification=1, sum=0.37250928000000505}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000057d,270530219001,2021,"{groups=[{classification=0, sum=0.44999955000000635}, {classification=1, sum=0.248802840000003}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000057e,270530219002,2021,"{groups=[{classification=0, sum=0.19945926000000216}, {classification=1, sum=0.19772181000000214}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000057f,270530219003,2021,"{groups=[{classification=0, sum=0.7575282000000115}, {classification=1, sum=0.5073354000000073}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000580,270530229013,2021,"{groups=[{classification=0, sum=0.1535905800000014}, {classification=1, sum=0.06115823999999987}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000581,270530230001,2021,"{groups=[{classification=0, sum=0.19841679000000215}, {classification=1, sum=0.04308875999999993}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000582,270530230003,2021,"{groups=[{classification=0, sum=0.32038578000000417}, {classification=1, sum=0.12440142000000091}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000583,270530231001,2021,"{groups=[{classification=0, sum=0.0993821400000005}, {classification=1, sum=0.14003847000000116}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000584,270530231002,2021,"{groups=[{classification=0, sum=0.0639381599999999}, {classification=1, sum=0.06220070999999987}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000585,270530233001,2021,"{groups=[{classification=0, sum=0.0997296300000005}, {classification=1, sum=0.06498062999999991}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000586,270530233002,2021,"{groups=[{classification=0, sum=0.14455584000000124}, {classification=1, sum=0.07922772000000015}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000587,270530222003,2021,"{groups=[{classification=0, sum=0.20640906000000228}, {classification=1, sum=0.2693047500000033}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000588,270530222004,2021,"{groups=[{classification=0, sum=0.08131266000000019}, {classification=1, sum=0.09069489000000035}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000589,270530222001,2021,"{groups=[{classification=0, sum=0.1487257200000013}, {classification=1, sum=0.12196899000000087}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000058a,270530223011,2021,"{groups=[{classification=0, sum=0.14073345000000118}, {classification=1, sum=0.1713125700000017}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000058b,270530223012,2021,"{groups=[{classification=0, sum=0.1237064400000009}, {classification=1, sum=0.09660222000000045}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000058c,270530223023,2021,"{groups=[{classification=0, sum=0.2255210100000026}, {classification=1, sum=0.0761003100000001}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000058d,270530224001,2021,"{groups=[{classification=0, sum=0.07714278000000012}, {classification=1, sum=0.0642856499999999}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000058e,270530224002,2021,"{groups=[{classification=0, sum=0.06359066999999989}, {classification=1, sum=0.03231656999999996}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000058f,270530224003,2021,"{groups=[{classification=0, sum=0.08061768000000018}, {classification=1, sum=0.0517760099999999}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000590,270530235011,2021,"{groups=[{classification=0, sum=0.13378365000000106}, {classification=1, sum=0.13378365000000106}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000591,270530235012,2021,"{groups=[{classification=0, sum=0.07992270000000017}, {classification=1, sum=0.11432421000000074}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000592,270530235013,2021,"{groups=[{classification=0, sum=0.22447854000000259}, {classification=1, sum=0.3276830700000043}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000593,270530235021,2021,"{groups=[{classification=0, sum=0.15532803000000142}, {classification=1, sum=0.2011967100000022}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000594,270530235022,2021,"{groups=[{classification=0, sum=0.18277974000000188}, {classification=1, sum=0.22447854000000259}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000595,270531037002,2021,"{groups=[{classification=0, sum=0.09069489000000035}, {classification=1, sum=0.011119680000000003}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000596,270531093004,2021,"{groups=[{classification=0, sum=0.059768279999999875}, {classification=1, sum=0.02223935999999999}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000597,270530227002,2021,"{groups=[{classification=0, sum=0.10737441000000063}, {classification=1, sum=0.0761003100000001}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000598,270530228012,2021,"{groups=[{classification=0, sum=0.09173736000000036}, {classification=1, sum=0.09486477000000042}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000599,270530235023,2021,"{groups=[{classification=0, sum=0.2627024400000032}, {classification=1, sum=0.37911159000000516}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000059a,270530235024,2021,"{groups=[{classification=0, sum=0.2258685000000026}, {classification=1, sum=0.29432403000000373}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000059b,270530235025,2021,"{groups=[{classification=0, sum=0.18590715000000194}, {classification=1, sum=0.15671799000000144}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000059c,270530236001,2021,"{groups=[{classification=0, sum=0.14108094000000118}, {classification=1, sum=0.12440142000000091}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000059d,270530236002,2021,"{groups=[{classification=0, sum=0.28320435000000355}, {classification=1, sum=0.2258685000000026}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000059e,270530236003,2021,"{groups=[{classification=0, sum=0.12196899000000087}, {classification=1, sum=0.12544389000000092}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000059f,270530237001,2021,"{groups=[{classification=0, sum=0.18486468000000192}, {classification=1, sum=0.16436277000000157}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a0,270530237002,2021,"{groups=[{classification=0, sum=0.2199611700000025}, {classification=1, sum=0.26617734000000326}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
