bg2020gj,bg2020ge,tr2010gj,tr2010ge,wt_pop,wt_adult,wt_hh,wt_hu,parea
G27000300512063,270030512063,G2700030051206,27003051206,1,1,1,1,1
G27000300512064,270030512064,G2700030051206,27003051206,1,1,1,1,0.999256092534
G27000300512064,270030512064,G2700030051304,27003051304,0,0,0,0,7.43907466e-4
G27000300513021,270030513021,G2700030051302,27003051302,1,1,1,1,1
G27000300513022,270030513022,G2700030051302,27003051302,1,1,1,1,1
G27000300513023,270030513023,G2700030051302,27003051302,1,1,1,1,1
G27000300513041,270030513041,G2700030051304,27003051304,1,1,1,1,1
G27000300513042,270030513042,G2700030051304,27003051304,1,1,1,1,1
G27000300513051,270030513051,G2700030051305,27003051305,1,1,1,1,1
G27000300513052,270030513052,G2700030051305,27003051305,1,1,1,1,1
G27000300513053,270030513053,G2700030051305,27003051305,1,1,1,1,1
G27000300514001,270030514001,G2700030051400,27003051400,1,1,1,1,1
G27000300514002,270030514002,G2700030051400,27003051400,1,1,1,1,1
G27000300514003,270030514003,G2700030051400,27003051400,1,1,1,1,1
G27000300514004,270030514004,G2700030051400,27003051400,1,1,1,1,1
G27000300515011,270030515011,G2700030051501,27003051501,1,1,1,1,1
G27000300515012,270030515012,G2700030051501,27003051501,1,1,1,1,1
G27000300515021,270030515021,G2700030051502,27003051502,1,1,1,1,1
G27000300515022,270030515022,G2700030051502,27003051502,1,1,1,1,1
G27000300516001,270030516001,G2700030051600,27003051600,1,1,1,1,1
G27000300516002,270030516002,G2700030051600,27003051600,1,1,1,1,1
G27000300516003,270030516003,G2700030051600,27003051600,1,1,1,1,1
G27000300516004,270030516004,G2700030050109,27003050109,1.83855365e-4,1.77035366e-4,1.87152344e-4,1.88203237e-4,2.76457185e-4
G27000300516004,270030516004,G2700030051600,27003051600,0.999816144635,0.999822964634,0.999812847656,0.999811796763,0.999182270247
G27000300516004,270030516004,G2700030050111,27003050111,0,0,0,0,5.41272568e-4
G27000504501001,270054501001,G2700050450100,27005450100,1,1,1,1,1
G27000504501002,270054501002,G2700050450100,27005450100,0.99999848236,0.999998457,0.999999007728,0.999998287667,0.99999843348
G27000504501002,270054501002,G2701110960102,27111960102,1.51764e-6,1.543e-6,9.92272e-7,1.712333e-6,1.56652e-6
G27000504501003,270054501003,G2700050450100,27005450100,1,1,1,1,1
G27000504502001,270054502001,G2700050450200,27005450200,1,1,1,1,1
G27000504502002,270054502002,G2700050450200,27005450200,1,1,1,1,1
G27000504503001,270054503001,G2700050450300,27005450300,1,1,1,1,1
G27000504503002,270054503002,G2700050450300,27005450300,1,1,1,1,1
G27000504503003,270054503003,G2700050450300,27005450300,1,1,1,1,0.998533545036
G27000504503003,270054503003,G2700050450700,27005450700,0,0,0,0,2.22537734e-4
G27000504503003,270054503003,G2700050450500,27005450500,0,0,0,0,0.00124391723
G27000504503004,270054503004,G2700050450300,27005450300,1,1,1,1,1
G27000504504001,270054504001,G2700050450400,27005450400,0.998914963542,0.998950515741,0.999164951404,0.999252982882,0.997980579126
G27000504504001,270054504001,G2700050450500,27005450500,0,0,0,0,4.6010671e-5
G27000504504001,270054504001,G2700050450800,27005450800,0,0,0,0,2.37077596e-4
G27000504504001,270054504001,G2700050450600,27005450600,0.001085036458,0.001049484259,8.35048596e-4,7.47017118e-4,0.001736332607
G27000504504002,270054504002,G2700050450400,27005450400,1,1,1,1,1
G27000504505001,270054505001,G2700050450500,27005450500,1,1,1,1,0.99988702018
G27000504505001,270054505001,G2700050450300,27005450300,0,0,0,0,1.1297982e-4
G27000504505002,270054505002,G2700050450500,27005450500,1,1,1,1,1
G27000504505003,270054505003,G2700050450500,27005450500,1,1,1,1,1
G27000504506001,270054506001,G2700050450600,27005450600,1,1,1,1,1
G27000504506002,270054506002,G2700050450600,27005450600,1,1,1,1,1
G27000504506003,270054506003,G2700050450500,27005450500,0,0,0,0,0.008447741385
G27000504506003,270054506003,G2700050450600,27005450600,1,1,1,1,0.991552258615
G27000504507001,270054507001,G2700050450700,27005450700,1,1,1,1,1
G27000504507002,270054507002,G2700050450700,27005450700,1,1,1,1,1
G27000504507003,270054507003,G2700050450700,27005450700,1,1,1,1,1
G27000504508001,270054508001,G2700050450800,27005450800,1,1,1,1,1
G27000504508002,270054508002,G2700050450800,27005450800,1,1,1,1,1
G27000504509001,270054509001,G2700050450900,27005450900,1,1,1,1,0.999986435275
G27000504509001,270054509001,G2700050940000,27005940000,0,0,0,0,1.3564725e-5
G27000504509002,270054509002,G2700050450900,27005450900,1,1,1,1,1
G27000504509003,270054509003,G2700050450900,27005450900,1,1,1,1,1
G27000504509004,270054509004,G2700050450900,27005450900,1,1,0.999999596999,0.999999787263,0.99998704206
G27000504509004,270054509004,G2701110960103,27111960103,0,0,4.03001e-7,2.12737e-7,1.295794e-5
G27000509400001,270059400001,G2700050940000,27005940000,1,1,1,1,1
G27000509400002,270059400002,G2700050940000,27005940000,1,1,1,1,1
G27000509400003,270059400003,G2700050940000,27005940000,1,1,1,1,1
G27000509400004,270059400004,G2700050940000,27005940000,1,1,1,1,1
G27000509400005,270059400005,G2700050940000,27005940000,1,1,1,1,1
G27000704501011,270074501011,G2700070450100,27007450100,1,1,1,1,1
G27000704501021,270074501021,G2700070450100,27007450100,0.998106060606,0.997474747475,0.994897959184,0.995454545455,0.995506942471
G27000704501021,270074501021,G2700070450702,27007450702,0,0,0,0,1.9605051e-5
G27000704501021,270074501021,G2700570070100,27057070100,0.001893939394,0.002525252525,0.005102040816,0.004545454545,0.004473452478
G27000704501022,270074501022,G2700070450100,27007450100,1,1,1,1,1
G27000704501023,270074501023,G2700070450100,27007450100,1,1,1,1,1
G27000704501024,270074501024,G2700070450100,27007450100,1,1,1,1,1
G27000704502011,270074502011,G2700070450200,27007450200,1,1,1,1,1
G27000704502021,270074502021,G2700070450200,27007450200,1,1,1,1,1
G27000704502022,270074502022,G2700070450200,27007450200,1,1,1,1,1
G27000704502023,270074502023,G2700070450200,27007450200,0.999868815432,0.999839426996,0.999971587457,0.999913028927,0.999860857193
G27000704502023,270074502023,G2700070450300,27007450300,1.31184568e-4,1.60573004e-4,2.8412543e-5,8.6971073e-5,1.39142807e-4
G27000704502024,270074502024,G2700070450200,27007450200,1,1,1,1,1
G27000704503001,270074503001,G2700070450300,27007450300,1,1,1,1,1
G27000704503002,270074503002,G2700070450300,27007450300,1,1,1,1,1
G27000704503003,270074503003,G2700070450300,27007450300,1,1,1,1,0.999990964812
G27000704503003,270074503003,G2700070450701,27007450701,0,0,0,0,9.035188e-6
G27000704503004,270074503004,G2700070450300,27007450300,0.999998022911,0.999997553857,0.999998987981,0.999999313855,0.999991068747
G27000704503004,270074503004,G2700070450400,27007450400,1.977089e-6,2.446143e-6,1.012019e-6,6.86145e-7,8.931253e-6
G27000704504001,270074504001,G2700070450400,27007450400,1,1,1,1,1
G27000704504002,270074504002,G2700070450400,27007450400,1,1,1,1,1
G27000704504003,270074504003,G2700070450400,27007450400,1,1,1,1,0.999999059788
G27000704504003,270074504003,G2700070450300,27007450300,0,0,0,0,9.40212e-7
G27000704505001,270074505001,G2700070450500,27007450500,1,1,1,1,1
G27000704505002,270074505002,G2700070450500,27007450500,0.999966836746,0.999969812296,0.999960169002,0.999969163098,0.999954134112
G27000704505002,270074505002,G2700070940001,27007940001,3.3163254e-5,3.0187704e-5,3.9830998e-5,3.0836902e-5,4.5865888e-5
G27000704506001,270074506001,G2700070450600,27007450600,1,1,1,1,1
G27000704506002,270074506002,G2700070450600,27007450600,1,1,1,1,1
G27000704506003,270074506003,G2700070450600,27007450600,1,1,1,1,1
G27000704506004,270074506004,G2700070450600,27007450600,1,1,1,1,1
G27000704506005,270074506005,G2700070450600,27007450600,1,1,1,1,1
G27000704507031,270074507031,G2700070450702,27007450702,1,1,1,1,0.998537406147
G27000704507031,270074507031,G2700070450100,27007450100,0,0,0,0,0.001462593853
G27000704507041,270074507041,G2700070450702,27007450702,1,1,1,1,1
G27000704507042,270074507042,G2700070450702,27007450702,1,1,1,1,1
G27000704507043,270074507043,G2700070450702,27007450702,1,1,1,1,1
G27000704507044,270074507044,G2700070450702,27007450702,1,1,1,1,1
G27000704507051,270074507051,G2700070450701,27007450701,0.999368241011,0.999210496626,0.999102994148,0.999175981652,0.996051922699
G27000704507051,270074507051,G2700070450300,27007450300,6.31758989e-4,7.89503374e-4,8.97005852e-4,8.24018348e-4,0.003948077301
G27000704507061,270074507061,G2700070450701,27007450701,1,1,1,1,1
G27000704507062,270074507062,G2700070450701,27007450701,1,1,1,1,1
G27000709400011,270079400011,G2700070940001,27007940001,1,1,1,1,1
G27000709400012,270079400012,G2700070940001,27007940001,1,1,1,1,1
G27000709400013,270079400013,G2700070940001,27007940001,1,1,1,1,0.999950656862
G27000709400013,270079400013,G2700070450500,27007450500,0,0,0,0,4.9343138e-5
G27000709400021,270079400021,G2700070940002,27007940002,1,1,1,1,1
G27000709400022,270079400022,G2700070940002,27007940002,1,1,1,1,0.999865108065
G27000709400022,270079400022,G2700610940000,27061940000,0,0,0,0,1.34891935e-4
G27000900201001,270090201001,G2700090020100,27009020100,1,1,1,1,1
G27000900201002,270090201002,G2700090020100,27009020100,1,1,1,1,1
G27000900201003,270090201003,G2700090020100,27009020100,1,1,1,1,1
G27000900201004,270090201004,G2700090020100,27009020100,1,1,1,1,1
G27000900201005,270090201005,G2700090020100,27009020100,1,1,1,1,1
G27000900202021,270090202021,G2700090020202,27009020202,1,1,1,1,0.999976774905
G27000900202021,270090202021,G2700090020205,27009020205,0,0,0,0,1.8328011e-5
G27000900202021,270090202021,G2700090020300,27009020300,0,0,0,0,4.897084e-6
G27000900202022,270090202022,G2700090020202,27009020202,1,1,1,1,1
G27000900202031,270090202031,G2700090020203,27009020203,1,1,1,1,1
G27000900202032,270090202032,G2700090020203,27009020203,1,1,1,1,1
G27000900202051,270090202051,G2700090020205,27009020205,1,1,1,1,1
G27000900202052,270090202052,G2700090020205,27009020205,1,1,1,1,1
G27000900202061,270090202061,G2700090020206,27009020206,1,1,1,1,1
G27000900202062,270090202062,G2700090021101,27009021101,0,0,0,0,0.011734078193
G27000900202062,270090202062,G2700090020206,27009020206,1,1,1,1,0.988265921807
G27000900203001,270090203001,G2700090020300,27009020300,1,1,1,1,0.999248718941
G27000900203001,270090203001,G2700090020202,27009020202,0,0,0,0,5.2435016e-5
G27000900203001,270090203001,G2700090021102,27009021102,0,0,0,0,3.2225377e-5
G27000900203001,270090203001,G2700090021200,27009021200,0,0,0,0,6.66620666e-4
G27000900203002,270090203002,G2700090020300,27009020300,1,1,1,1,1
G27000900211021,270090211021,G2700090021102,27009021102,0.998683900876,0.998835441702,0.998872234066,0.998948370162,0.872046412661
G27000900211021,270090211021,G2700090021200,27009021200,0.001316099124,0.001164558298,0.001127765934,0.001051629838,0.127953587339
G27000900211022,270090211022,G2700090021102,27009021102,1,1,1,1,0.987815188068
G27000900211022,270090211022,G2700090021200,27009021200,0,0,0,0,0.012184811932
G27000900211023,270090211023,G2700090021102,27009021102,1,1,1,1,0.980108709552
G27000900211023,270090211023,G2700090021200,27009021200,0,0,0,0,0.010899691515
G27000900211023,270090211023,G2700090020300,27009020300,0,0,0,0,0.008991598933
G27000900211031,270090211031,G2700090021101,27009021101,1,1,1,1,1
G27000900211032,270090211032,G2700090021101,27009021101,1,1,1,1,1
G27000900211033,270090211033,G2700090020206,27009020206,0,0,0,0,0.00344802796
G27000900211033,270090211033,G2700090021101,27009021101,1,1,1,1,0.99655197204
G27000900211041,270090211041,G2700090021101,27009021101,1,1,1,1,0.99950535963
G27000900211041,270090211041,G2700090020206,27009020206,0,0,0,0,4.9464037e-4
G27000900211042,270090211042,G2700090021101,27009021101,1,1,1,1,1
G27000900211043,270090211043,G2700090021101,27009021101,1,1,1,1,1
G27000900212011,270090212011,G2700090021200,27009021200,1,1,1,1,1
G27000900212012,270090212012,G2700090021200,27009021200,1,1,1,1,1
G27000900212013,270090212013,G2700090021200,27009021200,1,1,1,1,1
G27000900212014,270090212014,G2700090021200,27009021200,1,1,1,1,1
G27000900212014,270090212014,G2700090021102,27009021102,0,0,0,0,0
G27000900212015,270090212015,G2700090021200,27009021200,1,1,1,1,1
G27001109501001,270119501001,G2700110950100,27011950100,1,1,1,1,1
G27001109502001,270119502001,G2700110950200,27011950200,0.999890375047,0.999857691041,0.999705826565,0.999845891555,0.999996907271
G27001109502001,270119502001,G2701550460200,27155460200,1.09624953e-4,1.42308959e-4,2.94173435e-4,1.54108445e-4,3.092729e-6
G27001109502002,270119502002,G2700110950200,27011950200,1,1,1,1,1
G27001109503001,270119503001,G2700110950300,27011950300,1,1,1,1,1
G27001109503002,270119503002,G2700110950300,27011950300,1,1,1,1,1
G27001109503003,270119503003,G2700110950300,27011950300,1,1,1,1,1
G27001301701001,270131701001,G2700130170100,27013170100,1,1,1,1,1
G27001301701002,270131701002,G2700130170100,27013170100,1,1,1,1,1
G27001301701003,270131701003,G2700130170100,27013170100,1,1,1,1,1
G27001301702001,270131702001,G2700130170200,27013170200,0.913345860935,0.902303141642,0.933334672578,0.935866649363,0.990848606639
G27001301702001,270131702001,G2700130170500,27013170500,0.056161507504,0.065886574724,0.034796783961,0.032920351519,0.0070893295720000004
G27001301702001,270131702001,G2700130171202,27013171202,0.030492631561,0.031810283634,0.031868543461,0.031212999118,0.001900542184
G27001301702001,270131702001,G2700130171300,27013171300,0,0,0,0,1.61521605e-4
G27001301702002,270131702002,G2700130170200,27013170200,0.999998837617,0.999998839641,0.999998440777,0.999998378526,0.999168862368
G27001301702002,270131702002,G2700790950600,27079950600,1.162383e-6,1.160359e-6,1.559223e-6,1.621474e-6,4.67452178e-4
G27001301702002,270131702002,G2701030480502,27103480502,0,0,0,0,3.63685454e-4
G27001301702003,270131702003,G2700130170200,27013170200,1,1,1,1,0.997466952509
G27001301702003,270131702003,G2700130170500,27013170500,0,0,0,0,0.002533047491
G27001301703001,270131703001,G2700130170300,27013170300,0.993217157245,0.991576366797,0.990751431307,0.991532775904,0.986051855699
G27001301703001,270131703001,G2700130170200,27013170200,0,0,0,0,1.65958384e-4
G27001301703001,270131703001,G2701030480502,27103480502,4.75118731e-4,5.91130947e-4,0.001194507545,0.001093592253,0.005743178764
G27001301703001,270131703001,G2701030480600,27103480600,0.006307724024,0.007832502256,0.008054061148,0.007373631844,0.006136923166
G27001301703001,270131703001,G2701030480501,27103480501,0,0,0,0,0.001902083987
G27001301703002,270131703002,G2700130170300,27013170300,1,1,1,1,1
G27001301703003,270131703003,G2700130170300,27013170300,1,1,1,1,1
G27001301704001,270131704001,G2700130170400,27013170400,1,1,1,1,1
G27001301704002,270131704002,G2700130170400,27013170400,1,1,1,1,1
G27001301704003,270131704003,G2700130170400,27013170400,0.885885885886,0.875448028674,0.881834215168,0.876644736842,0.962873624765
G27001301704003,270131704003,G2700130170700,27013170700,0.114114114114,0.124551971326,0.118165784832,0.123355263158,0.037126375235
G27001301705001,270131705001,G2700130170500,27013170500,1,1,1,1,1
G27001301705002,270131705002,G2700130170500,27013170500,1,1,1,1,1
G27001301705003,270131705003,G2700130170500,27013170500,1,1,1,1,1
G27001301705004,270131705004,G2700130170500,27013170500,1,1,1,1,1
G27001301706001,270131706001,G2700130170600,27013170600,1,1,1,1,1
G27001301706002,270131706002,G2700130170600,27013170600,1,1,1,1,1
G27001301706003,270131706003,G2700130170600,27013170600,1,1,1,1,1
G27001301707001,270131707001,G2700130170700,27013170700,1,1,1,1,1
G27001301707002,270131707002,G2700130170700,27013170700,1,1,1,1,1
G27001301708001,270131708001,G2700130170800,27013170800,0.999994918368,0.999995318195,0.999995592315,0.99999570205,0.999957157248
G27001301708001,270131708001,G2700130170900,27013170900,5.081632e-6,4.681805e-6,4.407685e-6,4.29795e-6,4.2842752e-5
G27001301708002,270131708002,G2700130170800,27013170800,1,1,1,1,1
G27001301708003,270131708003,G2700130170800,27013170800,0.999593426984,0.999630165728,0.999764314705,0.99977022325,0.999825018365
G27001301708003,270131708003,G2700130171600,27013171600,4.06573016e-4,3.69834272e-4,2.35685295e-4,2.2977675e-4,1.74981635e-4
G27001301708004,270131708004,G2700130170800,27013170800,1,1,1,1,1
G27001301709001,270131709001,G2700130170900,27013170900,1,1,1,1,0.999493840766
G27001301709001,270131709001,G2701030480100,27103480100,0,0,0,0,5.06159234e-4
G27001301709002,270131709002,G2700130170800,27013170800,0,0,0,0,0
G27001301709002,270131709002,G2700130170900,27013170900,1,1,1,1,1
G27001301709003,270131709003,G2700130170900,27013170900,1,1,1,1,1
G27001301710001,270131710001,G2700130171000,27013171000,1,1,1,1,1
G27001301710002,270131710002,G2700130171000,27013171000,1,1,1,1,0.999337423386
G27001301710002,270131710002,G2700130170900,27013170900,0,0,0,0,6.62576614e-4
G27001301710003,270131710003,G2700130171000,27013171000,1,1,1,1,1
G27001301711011,270131711011,G2700130171101,27013171101,0.96826625387,0.969578017664,0.964360587002,0.967244701349,0.981256119575
G27001301711011,270131711011,G2700130171202,27013171202,0.03173374613,0.030421982336,0.035639412998,0.032755298651,0.018743880425
G27001301711012,270131711012,G2700130171101,27013171101,1,1,1,1,1
G27001301711013,270131711013,G2700130171101,27013171101,1,1,1,1,1
G27001301712021,270131712021,G2700130171202,27013171202,1,1,1,1,1
G27001301712022,270131712022,G2700130171202,27013171202,1,1,1,1,1
G27001301712023,270131712023,G2700130171202,27013171202,1,1,1,1,1
G27001301712024,270131712024,G2700130171202,27013171202,0.980128176854,0.979198169991,0.981882958774,0.981121705499,0.986831937718
